,header,contents,date
3280,LPGA 아문디 에비앙 챔피언십 - The Amundi Evian Championship 2021,"2019년도의 고진영 선수는 정말 누구도 잡기 힘든 선수 였던것 같네요 - 고진영 선수를 비롯하여 신지혜, 박인비, 김효주, 전인지 선수 까지 총... 우승 선수 예상 저는 개인적으로 박인비 선수의 우승을 예상해 봅니다. 흔들림 없는 안정적인 경기 운영 능력, 직선 말고 다른 샷은 모르는 정말...",2021. 7. 22.
3281,[2021 LPGA] 마라톤 LPGA 클래식 중계방송 시간 등,이번 대회에 한국의 상위 랭커는 박인비만 출전합니다. 올림픽 2연패를 위한 담금질이 시작된 것입니다. 이번 대회 이후 두 대회 뒤에 바로 도쿄로 건너가 올림픽에 참여하기 위해 샷감을 잡기 위한 박인비의 샷이 시작됩니다. 지난 3월 기아클래식 이후로 아직 우승은 없지만 10번의...,2021. 7. 8.
3282,김하늘 프로님 은퇴 ㅜㅠ 어프로치 & 롱퍼트 노하우 (from SPOTV),"보통 여자 골프선수는 30대 후반이나 40대 초반에 접어들 때까지도 계속 투어 생활을 하는 경우가 많고 박인비, 이보미, 신지애, 최나연 등 동년배 선수들이 여전히 국내외 투어 대회에서 활발한 활약을 펼치는 것을 고려한다면 꽤 빠른 시점에서 은퇴하는 셈이 됐다. 선수 본인이 밝힌 은퇴의...",2021. 11. 2.
3283,세계 여자 골프 랭킹 2021년 8월 16일,"2021년 8월 16일 현재 LPGA ""Rolex Rankings"" 부문별 Top 5 1위 2위 3위 4위 5위 Rolex Rankings Nelly Korda 10.59 고진영 8.77 박인비 7.67... 400 박인비 1,713.500 평균 스코어 (최저타수 상) Nelly Korda 68.891 박인비 69.302 고보경 69.685 Jessica Korda 69.723 전인지 69.811...",2021. 8. 16.
3284,"넬리코다 KPMG 위민스 PGA 챔피언십 우승,LPGA 5대 메이저대회,한국선수 기록.","박인비 공동40위. 전인지는 4R 함께 1언더파 287타를 기록해 엘리슨 리, 모리아주타누간과 함께 공동 27위를 기록했다.드라이브와 아이언의... #PGA#LPGA#KLPGA#골프대회#한국여자골프#박인비#전인지#고진영#김세영#최운정#이정은6#김아림#김인경#리디아고#박성현#김효주#메이저대회#메이저...",2021. 6. 28.
3285,"험난해진 골프 2연패?…고진영 ""충분히 역전 가능""","6타는 정말 언제든지 뒤집을 수 있는 타수차라고 생각하기 때문에 긍정적으로 생각하고 있습니다."" ○ 컴퓨터 퍼트를 자랑하던 박인비도 초반엔 감이 나쁘지 않았지만, ○ 몇 차례 짧은 퍼트를 놓친데 이어 마지막 홀에서는 3퍼트로 보기를 범하면서 타수를 줄이지 못해. ○ [박인비/골프...",2021. 8. 7.
3286,"도쿄 올림픽, 대한민국 오늘(8.5)의 경기 - 야구 결승 진출 미국전, 여자 골프 2라운드...","어느새 폐막이 나흘 앞으로 다가온 오늘, 우리 대한민국 선수단은 박인비(33. 세계 랭킹 3위)를 선두로 김세영(28. 세계 랭킹 4위), 고진영(26.... 참피온 박인비(33. 세계 랭킹 3위) 선수가 2언더파로 김세영(28. 세계 랭킹 4위)과 공동 7위로 마쳤고, 고진영(26. 세계 랭킹 2위)은 선두 마들렌...",2021. 8. 5.
3287,남성 드라이버 추천 스릭슨 ZX7 ZX5 GOOD!!,"마쓰야마 히데키 우승과 박인비 골프공 최경주의 계약으로 정말 꽉 찬 한 해를 보낸 스릭슨인데 공 좀 때린다 생각하시는 분들을 위한 최고의 클럽으로 추천드리고 있습니다! 스릭슨 드라이버 샤프트 강도 S, SR, R 중요하죠 하지만! 어떤 샤프트인지 알아보는 게 가장 중요한데 S 쓰래요. SR...",2022. 5. 9.
3288,골프잡지 골프저널 7월호 리뷰,"관련해서는 박인비, 고진영 같은 확실한 아웃풋이 있으니까 '박인비의 2연속 금메달 가능성은 어느 정도인가?' 라는 질문을 던지는데 남자 골프 관련 부가질문은 '한국 남선수 중 메달 획득 가능성이 제일 크다고 생각하는 선수는?' 이었네요 역시 골프는 여자의 스포츠라는 거죠...^.^ 도쿄올림픽...",2021. 7. 15.
3289,올림픽여자골프1라운드결과/올림픽여자골프고진영선두권,"한국의 #고진영이3언더파 ,#박인비가 2언더파로 무난한 출발을 했습니다ㆍ 그리고 #김세영이 2언더파, #김효주가 1언더파로 1라운드를... 기대해봅니다ㆍ #올림픽여자골프#올림픽남자골프#가스미가세키cc#lpga#박인비#김세영#고진영#김효주#넬리코다#마틸다카스트렌#마들렌삭스트롬#리디아고...",2021. 8. 4.
3290,메이저대회AIG위민스오픈 3라운드김세영 3타차 공동8위,마쳤고 #박인비가 5타를 더 잃어 6오버파를 기록하여 최하위권으로 내려앉았다ㆍ 이제 한국선수들도 체격과 #드라이버 평균비거리를 260야드... 캡처입니다) #메이저대회#메이저대회AIG위민스오픈#aig위민스오픈#lpga투어#카누스티골프링크스#아리야주타누간#넬리코다#김세영#박인비...,2021. 8. 22.
3291,토쿄올림픽 여자골프 1R 분위기좋은 출발,"20년동안 골프을 쳤지만,이런 날씨는 정말 처음이다고 말한 박인비선수 인터뷰에 남은경기동안 날씨에 대한 컨디션 부분이 성적에 큰 영향을 줄수 있다는걸 암시하네요. 박인비 선수부터 성적을 말해보도록 하겠습니다. 출처 KBS스포츠 전반 버디3개로 -3언더로 좋게 시작했으나,후반에는 퍼트...",2021. 8. 4.
3292,"2021,LPGA투어 위민스 월드 챔피언십 무빙데이 소식","동대회 유일한 다승자로 Wire To Wire 우승이 예상되던 #박인비선수는 선두 린시유에 1타차 2위로 밀려났다. 하지만 아직 장갑 벗기전이고 든든한... 반면, 박인비선수는 16번홀에서 더블 보기를 범하는등 3R에서 2타 밖에 줄이지 못해 역전을 허용하고 말았다. 오늘 3R에서는 이변으로 볼수는...",2021. 5. 1.
3293,"KLPGA투어,메이저대회 ""KB금융 스타 챔피언십"" 개최 소식!","소속의 #박인비(32),#전인지(27)등 팬층이 두터운 해외파 인기 선수를 비롯하여, KLPGA투어 2021시즌 #민지천하를 열고 있는 #박민지선수(23)... 참가하는 박인비선수는 13개월 만에, 전인지선수는 무려 3년만에 고국무대에서 나선다. 이번 대회의 흥미,관심사는 지난 7.11 시즌 6승 달성과 함께...",2021. 9. 7.
3294,"LPGA 뱅크오브호프 매치플레이,미국 네바다주 라스베이거스 섀도 크리크 골프클럽.","뱅크오브호프 LPGA 매치플레이에는 세계랭킹 1위인 고진영과 2위인 박인비, 3위인 김세영이 출전했다. 로레나 오초아 매치플레이 LPGA 우승자 김세영. 2017년 05월. 세계랭킹 1위 고진영. 세계랭킹 2위 박인비. 세계랭킹 3위 김세영. 뱅크오브호프 LPGA 매치플레이에의 총 상금은 150만 달러로...",2021. 5. 28.
3295,"제76회, US 여자 오픈 필리핀의 유카사소 우승 !","필리핀의 유카사소 선수는 2008년 박인비 선수가 세웠던 US 여자 오픈 대회 최연소 우승 기록(19년 11개월17일)과 타이기록을 세웠으며, 지난... 이번 제76회 US 여자 오픈 대회에 총20명이 출전한 한국 선수들은 11명이 본선에 진출 하였으나, 세계 랭킹1위 고진영선수와 랭킹 2위 박인비...",2021. 6. 7.
3296,세계 여자 골프 랭킹 2021년 8월 2일,"01 박인비 8.01 김세영 7.41 Danielle Kang 6.20 시즌 총상금 ($) Nelly Korda 1,856,649 Yuka Saso 1,160,376 고보경 1,073,133 Patty Tavatanakit 1,009,172 Nasa Hataoka 990,493 Race To CME GLOBE Season Nelly Korda 2,795.600 고보경 1,814.750 Patty Tavatanakit 1,731.400 박인비 1...",2021. 8. 3.
3297,올림픽여자골프3라운드넬리코다 단독선두유지/올림픽여자골프메달권 혼전,"5언더파 ,#박인비는 3언더파로 메달권에서는 완전 멀어졌다고 보면 될거 같습니다 결국 올림픽여자골프 메달경쟁은 독주하고 있는 넬리코다의... 인도의 #아디티아쇽 #올림픽여자골프#올림픽여자골프3라운드#고진영#올림픽여자골프최종라운드#박인비#김세영#김효주#넬리코다#리디아고...",2021. 8. 6.
3298,"다우 그레이트 레이크스 베이 인비테이셔널 3R LPGA , 미국 미시간주 미드랜드cc.","그러나 제시카 코다와 넬리 코다 자매는 3R 결과 1타를 줄이는데 그쳐 공동 1위에서 공동 23위로 하락했고 힘겹게 컷을 통과해 우승과는 거리가 멀어졌다, 박인비와 유소연은 3R 결과 5타를 줄였지만 중간합계 8언더파 132타를 기록해 공동 5위에 랭킹되었다. 파이널 라운드에서 박인비와...",2021. 7. 17.
3299,<2020 도쿄 하계 올림픽> 주목해야 할 우리나라 선수는?(feat. 팀코리아하우스),"골프 #여제 의 귀환 박인비 선수 지난 2016 리우 올림픽에서 116년 만에 부활한 여자 골프의 주인공은 우리나라 박인비 선수였습니다. 박인비 선수는 이번 2020 도쿄 올림픽에도 출전, 금메달 2연패에 도전합니다. 골프가 올림픽 종목으로 채택된 이례로 남자부, 여자부 모두 통틀어 2회 연속...",2021. 7. 21.
3300,"2022 마이어 LPGA 클래식 우승상금, 순위별 상금, 중계, 장소 정보","출전명단 박인비, 김세영, 유소연, 김효주, 전인지, 양희영, 지은희, 김아림, 최운정, 이정은5, 최나연, 박성현, 이미림, 최혜진, 안나린, 강혜지, 홍예은 고진영 선수는 나오지 않지만 쟁쟁한 선수가 모두 출전하는 흥미진진한 대회입니다 마이어 LPGA 클래식...",2022. 6. 12.
3301,KPMG Women's PGA Championship 2021개막,우승자 박인비 선수를 5타 차로 따돌리며 토너먼트 레코드와 함께 메이저 대회 첫승으로 등록한 김세영 선수 2020년 4라운드... 3승) 박인비 선수는 2013년부터 2015년까지 3년 연속 우승으로 전설의 골퍼 Patty Berg와 골프 여제 Annika Sorenstam 선수에 이어 메이저...,2021. 6. 22.
3302,(21.6) 콘래드 서울 호텔 프리미엄룸 리버뷰,"할인이나 이벤트 등을 안내중 ㅎㅎ 오오오 이거슨 사이버골프 ㅋㅋ 박인비, 유소연은 한국에 있고 리디아 고 등은 미국에 있다. 온라인으로 연결해서 골프중...^^;; 왠지 저렇게 플레이해도 재밌을 것 같은데~ 오늘의 친구는 헨켈 블랑 드 블랑 그리고 F1 아침이 밝았습니다. 조금 먼지가 있긴 하지만...",2021. 11. 21.
3303,젝시오12 여성 풀세트 5차 입고 예약가능 분당 골프샵 추천!,여성 골퍼들이 왜 젝시오~ 젝시오 하냐 박인비 프로님 덕분에..??? 젝시오는 정말 치기 쉬운 골프채입니다. 가볍기도 가벼운데 보통 로봇테스트로 신상품 출시를 한다면 젝시오 같은 경우 일반 아마추어들에게 테스트를 시킨다고 하네요 그정도로 '우리는 정말 치기 쉬운채입니다~' 하고...,2022. 5. 8.
3304,마라톤 LPGA 클래식 골프대회 정보 및 중계방송 시간,"하지만 한국의 대표 여자 골프선수인 박인비 선수는 이번 대회에 출전하는데요, 앞으로 열릴 올림픽을 대비하여 샷감을 끌어 올리기 위해서 출전하는 것이라고 합니다. 지난 3월에 열린 LPGA기아클래식 대회이후 아직 우승이 없는 박인비 선수, 하지만 지금까지 10여차례 대회에서 꾸준하게...",2021. 7. 9.
3305,LPGA투어 HSBC 위민스 월드 챔피언십 김효주선수 우승 !,"#챔피언조에서 우승을 다투던 #박인비선수는 FR 에서 13번홀과 16번홀에서 연속 보기를 범하며 우승 다툼에서 밀려나고 말았으며, #호주의 #한나그린선수는 챔피언조에서 박인비,린시유등과 우승을 다투다가 14번홀에서는 행운의 샷 이글을 잡으며 선두와 동타를 이룬뒤 Par5, 16번홀...",2021. 5. 2.
3306,[LPGA] ANA 인스퍼레이션 중간 현황 및 대회 이모저모,"최근 10년 동안의 역대 우승자를 살펴보면, 고진영 외에도 박인비를 포함하여 한국 선수 우승 기록이 유독 돋보입니다. 2020년에도 좋은... 고진영은 출전하지 않지만, 박인비, 박성현, 전인지 등을 포함하여 한국을 대표하는 12명의 선수들이 출전합니다. 3.2. 박성현 선수 세계 랭킹 4위...",2020. 9. 13.
3307,KB금융 스타챔피언십 2R 스케치(하이라이트),"해외파 초청선수 #박인비,#전인지선수도 무난히 CUT 통과하였는데 3~4R에서 어떤 경기력을 보여 줄지 기대가 된다. 초청선수로 출전한 3명의 아마추어 선수중 #박예지선수가 1오버 파의 준수한 기록으로 본선에 진출했으나, #이정현(13오버 파)과 #방신실(14오버 파) 선수는 CUT 탈락했다. 2R에서...",2021. 9. 11.
3308,LPGA 메이저 KPMG 위민스 대회에 출전하는 대한민국 여자골퍼들에게,"명예회복을 위하여 우승을 하려면 박인비,고진영,이정은6,김효주,최혜진 프로 등은 반드시 블레이드형퍼터를 사용하고 퍼팅스트로크시 홀을 1m 이내로 지나가게 과감한 퍼팅을 시도하라 그러면 위 선수들 중 우승자가 나올 수 있을 것이다 만약 그렇게 했는데 대한민국 선수 중 우승자가...",2022. 6. 21.
3309,한국 여자골프의 세계 랭킹 2021년 9월 28일,"2021년 9월 28일 현재 대한민국 ""태극낭자들의 세계 랭킹 Top10"" 순위 선수명 Rolex Rankings 이전 104주간 순위 등락 참가 대회 수 총 포인트 평균 포인트 1 고진영 2 - 49 397.74 8.12 2 박인비 3 - 50 339.73 6.79 3 김세영 4 - 55 357.09 6.49 4 김효주 8 -3 52 285.81 5.50 5 박민지...",2021. 9. 28.
3310,도쿄올림픽 골프 국가대표선수들의 활약,"기간 : 07.29.(목) ~ 08.07.(토) 한국 출전 - 남자 2명 : 07.29(목)-08.01(일)4R : 김시우,임성재 감독: 최경주 - 여자 4명 : 08.01(일)-08.07(토)4R : 박인비,고진영... 그래서 우리나라 여자선수들은 박인비,고진영,김세영,김효주 출전이 가능한것이죠. 2016년 리우올림픽 남자 골프 우승자는 영국출신의...",2021. 7. 29.
3311,KPMG 위민스 PGA 챔피언십 2라운드 선수들 성적과 결과,"한국선수들 중에는 공동 7위의 박인비 선수가 5언더파로 자리를 지키고 있고요, 다른 선수들은 조금 부진해 보이는 상황입니다. KPMG 위민스 PGA... 이어 한국선수로는 7위의 박인비 선수, 2라운드에서 버디 4개, 이글 1개, 그리고 보기 2개를 묶어서 최종 합계 5언더파의 스코어를 내고 있네요. LPGA...",2021. 6. 26.
3312,"넬리코다 LPGA 세계랭킹 1위, 여자프로골프 세계 1위. 올림픽 금메달리스트.","세계랭킹 3위는 박인비, 4위는 김세영이 차지하고있다. 도쿄 올림픽 금메달은 넬리 코다 가족에게 큰 선물이되었다. 코다 가족은 스포츠 가족으로 유명한 제시카코다, 넬리 코다는 나란히 LPGA 투어 통산 6승을 기록 중이다. 아버지인 페트르 코르다는 1998년 호주오픈 단식에서 우승한...",2021. 8. 11.
3313,"조아연 프로 프로필, KLPGA 투어 통산 2승, 골프 국가대표",오렌지라이프 챔피언스트로피 박인비 인비테이셔널 팀 KLPGA 우승 2019.11. KLPGA 대상 시상식 신인상 2019.11. KLPGA 대상 시상식 위너스 클럽 2019.09. KLPGA 투어 OK저축은행 박세리 INVITATIONAL 우승 2019.09. KLPGA 투어 올포유 레노마 챔피언십 2019 3위 2019.08. KLPGA 투어 제주 삼다수...,2021. 10. 17.
3314,[원주혁신도시스크린골프] 내돈내산 반곡동 깔끔했던 하나로 골프존파크,ㅋㅋ 호호 박인비 선수가 골프채 광고중이에요 아빠엄마가 매일 골프채널을 틀고 지내는데 유독 여자프로들이 나오는걸 많이 보시더라구요 그래서 여자골퍼들은 대충 알겠는데 남자들은 하나도 모르겠어요ㅎㅎ 깔끔해요 채도 정갈하게 준비되어 있네요 흡연장도 있어요 그리고 여기서 제일 많이...,2022. 5. 7.
3315,"장하다, 장하나선수, KB금융 스타챔피언십 우승 !","타수를 줄이지 못하고 최종1언더 파287타로 #최혜진선수와 함께 공동 4위를 기록했다. 한편 해외파 선수로 후원사 초정선수로 참가한 #전인지선수는 FR에서 4타를 잃으며 최종 4오버파 292타로 공동 10위를, #박인비선수는 FR에서 5타를 잃으며 최종10오버 파 298타로 공동 32위에 그쳤다.",2021. 9. 12.
3316,한국선수들 LPGA매치플레이4강진출무산/뱅크오브호프LPGA매치플레이8강결과,한국의 #박인비는 소피아포포브와 대결에서 연장 두홀까지가서 패해 16강에서 탈락했고 #지은희는 신지은선수를 꺽고 8강에 진출했다 ㆍ... 같다ㆍ #LPGA매치플레이#뱅크오브호프LPGA매치플레이#박인비#타바타나킷#아리야주타누간#지은희#LPGA우승#섀도우크릭골프클럽#다니엘강...,2021. 5. 30.
3317,"LPGA투어, 롯데 챔피언십 뉴질랜드,리디아 고 우승!","대회 FR에서 우리 한국의 #박인비,#김세영, #신지은, #양희영,#김아림선수등이 맹렬하게 선두탈환을 노렸으나 1~3R의 부진함을 만회하긴 시간이 부족했다. (박인비 선수의 14번홀 이글 장면) FR에서 박인비선수는 후반 14번홀에서 #이글을 잡는등 9타를 줄이며 선전했으나 최종 21언더 267타로...",2021. 4. 18.
3318,메이저대회AIG위민스오픈 최종라운드김세영 공동13위/안나노르드크비스트우승,"마쳤고 #박인비는 마지막날 3타를 줄였으나 3오버파, 최운정은 6오버파를 기록하여 최하위권으로 대회를 마감했다 한국선수들의 #메이저우승은... 캡처입니다) #메이저대회#메이저대회AIG위민스오픈#aig위민스오픈#lpga투어#카누스티골프링크스#아리야주타누간#넬리코다#김세영#박인비...",2021. 8. 23.
3319,여성 골프채! 테일러메이드 심 글로리 시니어 남성 클럽,요즘 박인비 지인 이여도 골프채 구하기 힘들 다는 말이 나올 정도로 여자 남자 할것 없이 새 클럽도 사기가 힘들어서 그런것 같은데.. 저는 동생이 제가 집에 없는 사이에 입금 해놓고 거의 훔쳐 가듯 가져가 버렸어요 ㅠㅠㅋㅋㅋㅋㅋ 이래서 아들 키워봐야 다 소용 없..... 네... 아들 키워 봐야 다...,2021. 12. 9.
3320,[티빙] 베이직 정기권,"할머니 아플때 명란이가 화내는 회차 다시보기 ㅠㅠㅠ 이거 보다가 다시 서녀명란전도 재탕들어갔다....(지금은 재탕완료...^^...현생...살자....) 어쩌다 사장 연출 유호진, 윤인회 출연 차태현, 조인성 방송 2021, tvN 박인비 나오는 회차 다시보기.... 저거 보다 골프 광고에서 박인비 나왔다고 괜히...",2021. 5. 1.
3321,"US 여자오픈 개막, LPGA 메이저 골프투어, 세계랭킹 1위 고진영.","US Womens open 출전자 156명 중 한국 프로골퍼 선수는 디펜딩 챔피언인 김아림부터 고진영, 박인비, 김세영, 김효주, 이정은6, 박성현, 유소연... US 여자오픈 역대 우승자 명단. 1998년 박세리 -2020년 김아림 한국선수 우승자 10명. 2회 우승 박인비 한국여자프로골프 선수 US Women's open 11회 우승.",2021. 6. 4.
3322,ANA 인스퍼레이션 LPGA 드라이버스윙,"박인비가 압도적인 성적으로 컨디션이 굉장히 좋았으며, 2위그룹이었던 톰슨과 올슨도 괜찮았다. 고무적인건 고진영, 김효주 등 한국 정상급... 1.이미림 디펜딩 챔피언 이미림 2.박인비 위에서도 언급했지만 현재 컨디션만 보면 가장 좋다고 말할 수 있다. 필자가 2018년도 린드버그와의...",2021. 3. 31.
3323,유해란 프로 우승 테일러메이드 사용클럽,"박인비, 장하나 계보를 잇는 유해란 프로입니다. 나이에 비해 멘탈이 강한 듯 보이구요. 유해란 프로가 넥센-세인트나인 마스터즈에서 우승하면서 통산 5승째를 거두었습니다. 2001년생으로 올해 21살인 그녀의 캐디백을 살펴 보겠습니다. [유해란 프로 사용클럽] - 드라이버(테일러메이드...",2022. 4. 25.
3324,KPMG위민스PGA챔피언십2라운드결과/KPMG위민스챔피언십넬리코다 단독선두,한국선수중 #박인비는 오늘 이글한개를 포함 4타를 줄여 5언더파로 가장 좋은 성적을 기록했습니다ㆍ #김효주선수가 3타를 줄여 4언더파를... 김효주와 박인비의 스코어에 따라 가늠할수 있을거 같습니다ㆍ 올해 2승을 제외하곤 한국선수들이 제대로된 우승 경쟁을 해보지 못하는 대회가...,2021. 6. 26.
3325,아문디에비앙챔피언십이정은6우승 예감/이정은6에비앙챔피언십5타차 단독선두,마쳤습니다 #박인비와 동반플레이한 #김효주선수는 2타를줄여 9언더파로 우승경쟁을 이어갔으며 아쉬운 퍼트를 보이고 있는 박인비선수는 타수를 줄이지못해 7언더파로 우승권에서 멀어졌습니다 #전인지가 3타를 줄여 9언더파를 기록했고 박희영과 양희영은 6언더파로 마쳤습니다 과연...,2021. 7. 25.
3326,세계 여자 골프 랭킹 2021년 8월 30일,"42 박인비 7.35 김세영 7.07 고보경 5.67 시즌 총상금 ($) Nelly Korda 1,941,977 고보경 1,214,954 Yuka Saso 1,212,225 Patty... 150 박인비 1,721.950 평균 스코어 (최저타수 상) Nelly Korda 69.020 박인비 69.596 고보경 69.810 Leona Maguire 69.941 김효주...",2021. 9. 1.
3327,2021마이어 LPGA 클래식 2라운드 순위 및 중계방송 정보,"리오나 매과이어 선수는 2라운드에서 보기 2개, 버디 8개, 이글 1개 합계 8언더파의 스코어를 만들었는데요, 8번 홀은 박인비 선수도 이글을 한... 25위까지의 순위를 살펴 보면, 세계 2위의 박인비 선수가 공동 16위에 랭크되어 있습니다. 박인비 선수는 2라운드에서 4타를 줄인 1,2라운드 합계...",2021. 6. 19.
3328,"120억 원대, 월 유지비 국내 최고","골퍼 장동건, 고소영, 박인비가 살고 있는 청담동의 펜트하우스다. 올해 3월. 올해 들어 가장 비싼 115억원에 팔린 아파트. 전체 입주민이 2층으로 구성되어 있으며, 단지 내에는 휘트니스센터, 와인바 등 다양한 부대시설이 갖춰져 있습니다. 총 관리비는 약 100만원 정도 예상된다....",2022. 6. 4.
3329,한국 여자골프의 세계 랭킹 2021년 9월 21일,"2021년 9월 21일 현재 대한민국 ""태극낭자들의 세계 랭킹 Top10"" 순위 선수명 Rolex Rankings 이전 104주간 순위 등락 참가 대회 수 총 포인트 평균 포인트 1 고진영 2 - 48 396.61 8.26 2 박인비 3 - 50 345.14 6.90 3 김세영 4 - 54 362.74 6.72 4 김효주 5 2 52 290.77 5.59 5 박민지 16...",2021. 9. 22.
3330,"*브룩 핸더슨 우승-2022 LPGA 투어 ""숖라이트 클레식""*","고진영과 박인비를 비롯하여 이정은6, 최혜진, 전인지,박성현, 김아림, 신지은,안나린, 이미림, 최운정,김인경, 최나연, 홍예은,이정은5,강혜지, 전영인, 곽민서등이 출전하고있다. 2022년 LPGA 투어 ""숖라이트 클레식"" 대회 마지막 날 최종 3라운드에서 보기없이 이글1 개 버디5개를...",2022. 6. 13.
3331,[2021 LPGA] 마이어 LPGA 클래식 중계방송 등,"이때 박인비 선수와 경쟁 끝에 이미림 선수가 우승을 하고 박인비 선수는 끝내 준우승을 한 대회였습니다. 2015년에는 미국의 렉시 톰슨이 우승을 하고 그 뒤로 한국 선수로 2016년 김세영, 2018년 유소연 선수가 우승을 하였습니다. 그리고 대회 유일하게 2승을 기록한 선수는 캐나다의 브룩...",2021. 6. 16.
3332,골프 입스의 뜻과 해결 방법,"여제 박인비,타이거 우즈등도 입스를 경험한 적이 있고 이를 극복하지 못하고 운동을 그 만두는 골퍼도 있다고 하니 심각할 땐 장난이 아닌 거 같습니다 © Peggy_Marco, 출처 Pixabay 실제로 프로골퍼들이나 싱글골퍼임에도 불구하고 상대방의 말이나 행동에 무너지는 경우를 종종 볼 수가 있습니다 이런...",2022. 6. 15.
3333,청담 PH129 신고가 (오늘의 실거래가),"청담 PH129는 장동건,고소영,박인비,현우진 등등 각계각층의 탑 스타들이 거주하면서 유명해졌는데요. 그 밖에도 대한민국에서 가장 비싼집으로 다시한번 뜨거운 관심을 받게 되었습니다. 최근 해운대와 용산구도 실거래가 신고가 갱신이 이어지고 있습니다. 서초구의 경우는...",2022. 5. 23.
3334,국민 디바 인순이 선생님과 EMA가 함께하는 두번째 촬영 현장,"선생님과 박인비 PD님께도 진심으로 감사드립니다^^ 인순이 선생님의 수니버스 유튜브 채널도 승승장구 하시고 최미순 모델님의 부모님도 찾을수 있길 진심으로 소망합니다! *최미순 모델님께서 자신의 부모님 연령대의 시청자에게 인기가 많은 KBS 아침마당에 나가길 원했지만, 본인이...",2022. 6. 11.
3335,2021 LPGA 아문디 에비앙 챔피언십,"2010년 신지애가 한국 선수로 첫 우승을 하고 1년씩 건너뛰며 2012년 박인비, 2014년 김효주, 2016년 전인지가 우승을 하였습니다. 그리고 2019년에... 고진영, 박인비, 김세영, 김효주 올림픽 출전 4인방의 아문디 에비앙 챔피언십의 샷 대결도 볼만할 것입니다. 올림픽에 출전하는 4명 중 아문디...",2021. 7. 22.
3336,"LPGA투어 캄비아 포틀랜드클래식 2R, 고진영 선두 우승...","이번 대회는 LPGA 투어 상위 랭커 1위 넬리코다, 박인비,김세영선수등 상당수가 불참한 가운데, 세계 랭킹 2위인 고진영선수가 지난 8월 도쿄 올림픽 경기 이후 한달 보름여 만에 공식 대회에 참가, 모처럼 리더보드 상단을 차지하고 있는데, 고진영선수도 그동안 부진의 연속이였는데...",2021. 9. 18.
3337,올림픽남자골프미국잰더셔플리금메달/도쿄올림픽남자골프잰더셔플리금메달,"참가하는 #박인비,#고진영,#김효주,#김세영의 메달 도전을 기대해봅니다ㆍ (이미지와 동영상은 중계화면 캡쳐입니다) #로리맥길로이#폴케이시... 도쿄올림픽#도쿄올림픽남자골프#올림픽남자골프#올림픽남자골프잰더셔플리금메달#로리사바티니#올림픽여자골프#고진영#박인비#김세영#김효주",2021. 8. 1.
3338,미스터트롯 류지광 이대원 김경민 가수 골프 레슨 거장 임진한 님에게 골프 레슨...,"임진한 님은 박인비 프로 골퍼 부부와도 잘아는 사이, 가교 역할도 하셨나봅니다. 즉석에서 트로트 3인방들과 전화 연결 박인비 선수도 트로트 3인방을 안답니다. 박인비 프로에게 응원 노래 불러주며 재미있는 화상 만남 가졌어요. 박인비 누나는 챔피언 ~~ 개그맨 이수근 신동엽 님도 출연하여...",2021. 6. 21.
3339,아문디 에비앙 챔피언십 대회 호주의 이민지 역전 우승,"공동10위를, 박인비 선수가 3타를 줄여 최종10언더 파로 공동12위를 기록하였으며, 김효주선수는 9언더 파 17위, 박희영선수는 6언더 파 25위... 출전하는#고진영,#박인비,#김세영,#김효주등 골프 국가대표 선수들은 이번 대회를 올림픽 경기 리허설로 기대가 컷으나 결과는 4명 모두 톱10에도...",2021. 7. 26.
3340,올 시즌 지은희 등 한국계 LPGA투어 6승...LPGA투어 한국(계) 역대 우승일지,LPGA 박인비 US 여자 오픈 오지영 스테이트 팜 클래식 신지애 브리티시 여자 오픈 미즈노 클래식 ADT 챔피언십(3승) 김인경 롱스 드럭스... (2승) 박인비 에비앙 마스터스 사임 다비 LPGA 말레이시아(2승) 신지애 킹스밀 챔피언십 브리티시 여자 오픈 2013년 신지애 ISPS 한다 호주 여자 오픈...,2022. 5. 31.
3341,휴젤에어프레미아LA오픈/휴젤에어프레미아2라운드결과제시카코다단독선두,"공동6위, #박인비가 3타를 줄여 6언더를 기록했다ㆍ #김아림은 타수를 줄이지못하고 4언더파를 유지했다ㆍ #윌셔cc 의 좁고 어려운 그린으로... 컷탈락했다ㆍ #휴젤에어프레미아LA오픈#제시카코다#LPGA대회#윌셔컨트리클럽#윌셔cc#유소연#리디아고 #휴젤에어프레미아오픈2라운드결과#박인비...",2021. 4. 23.
3342,위례 골프 레슨(성인)! 새로 오픈한 골프 연습장에서 어때요?!,ㅠㅠ) 성인 분들 골프 연습장 찾는다면 최신 시설로 무장한 곳을 찾아 보는건 필수 아닐까요?!ㅎㅎ 어린이 채로 퍼팅연습 ㅋㅋㅋ 전 박인비 프로님처럼 퍼터 그립을 잡아서 ~~ 잠깐 틈이나서 연습해보았어요!! (완전 어색어색....하...ㅠㅠ) 위례 호야골프앤키즈 가격!! 성인 골프 레슨 20회에 45만원 !!!...,2022. 6. 4.
